tpa = 144;tpv=254;;;;;;;;;
;;;;;;;;;;
dP = 115;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
date;gain (18h);isTp;gain sl (210);isTp;isSl;gain heure (22h);isTp;gain heure SL (22h)(220);isTp;isSl
28/11/10;0;0;0;0;0;0;0;0;0;0
29/11/10;-350,504514;0;-350,504514;0;0;-266,861391;0;-266,861391;0;0
30/11/10;-44,271532;0;-44,271532;0;0;-104,641803;0;-104,641803;0;0
31/11/2010;0;0;0;0;0;0;0;0;0;0
01/12/10;86,121038;1;86,121038;1;0;83,562917;1;83,562917;1;0
02/12/10;74,818006;1;74,818006;1;0;87,899436;1;87,899436;1;0
03/12/10;87,93308;1;87,93308;1;0;105,232745;1;105,232745;1;0
04/12/10;0;0;0;0;0;0;0;0;0;0
05/12/10;0;0;0;0;0;0;0;0;0;0
06/12/10;-184,434271;0;-184,434271;0;0;-125,572269;0;-125,572269;0;0
07/12/10;82,119813;1;82,119813;1;0;101,462821;1;101,462821;1;0
08/12/10;75,94761;1;75,94761;1;0;-199,813507;0;-199,813507;0;0
09/12/10;-68,136273;0;-68,136273;0;0;24,048096;0;24,048096;0;0
10/12/10;-147,704591;0;-147,704591;0;0;-139,720559;0;-139,720559;0;0
11/12/10;0;0;0;0;0;0;0;0;0;0
12/12/10;0;0;0;0;0;0;0;0;0;0
13/12/10;77,847795;1;77,847795;1;0;91,185229;1;91,185229;1;0
14/12/10;85,44071;1;85,44071;1;0;104,059251;1;104,059251;1;0
15/12/10;-152,467567;0;-152,467567;0;0;-385,181222;0;-385,181222;0;0
16/12/10;-24,416712;0;-24,416712;0;0;44,763972;0;44,763972;0;0
17/12/10;-186,385737;0;-186,385737;0;0;-121,555916;0;-121,555916;0;0
18/12/10;0;0;0;0;0;0;0;0;0;0
19/12/10;0;0;0;0;0;0;0;0;0;0
20/12/10;91,978035;1;91,978035;1;0;94,594404;1;94,594404;1;0
21/12/10;-148,554604;0;-148,554604;0;0;-180,674518;0;-180,674518;0;0
22/12/10;66,381489;1;66,381489;1;0;73,40543;1;73,40543;1;0
23/12/10;53,168628;1;53,168628;1;0;65,227608;1;65,227608;1;0
24/12/10;48,147653;0;48,147653;0;0;70,50061;1;70,50061;1;0
25/12/10;0;0;0;0;0;0;0;0;0;0
26/12/10;0;0;0;0;0;0;0;0;0;0
27/12/10;42,567914;1;42,567914;1;0;58,608339;1;58,608339;1;0
28/12/10;34,889162;1;34,889162;1;0;52,566087;1;52,566087;1;0
29/12/10;38,405805;1;38,405805;1;0;53,121673;1;53,121673;1;0
30/12/10;42,784039;1;42,784039;1;0;58,067489;1;58,067489;1;0
31/12/10;45,62981;1;45,62981;1;0;58,158599;1;58,158599;1;0
01/01/11;0;0;0;0;0;0;0;0;0;0
02/01/11;0;0;0;0;0;0;0;0;0;0
03/01/11;55,750117;1;55,750117;1;0;69,52446;1;69,52446;1;0
04/01/11;60,413399;1;60,413399;1;0;-70,303346;0;-70,303346;0;0
05/01/11;-172,346259;0;-172,346259;0;0;-321,190756;0;-321,190756;0;0
06/01/11;63,91875;1;63,91875;1;0;75,070968;1;75,070968;1;0
07/01/11;61,682212;1;61,682212;1;0;67,457963;1;67,457963;1;0
08/01/11;0;0;0;0;0;0;0;0;0;0
09/01/11;0;0;0;0;0;0;0;0;0;0
10/01/11;64,801786;1;64,801786;1;0;68,260688;1;68,260688;1;0
11/01/11;67,387794;1;67,387794;1;0;76,61263;1;76,61263;1;0
12/01/11;-70,931302;0;-70,931302;0;0;51,228162;0;51,228162;0;0
13/01/11;68,870556;1;68,870556;1;0;77,401876;1;77,401876;1;0
14/01/11;-3,907776;0;-3,907776;0;0;86,255114;1;86,255114;1;0
15/01/11;0;0;0;0;0;0;0;0;0;0
16/01/11;0;0;0;0;0;0;0;0;0;0
17/01/11;73,199717;1;73,199717;1;0;84,155442;1;84,155442;1;0
18/01/11;79,532538;1;79,532538;1;0;82,659656;1;82,659656;1;0
19/01/11;77,750778;1;77,750778;1;0;83,667148;1;83,667148;1;0
20/01/11;-302,435192;0;-302,435192;0;0;-212,097408;0;-212,097408;0;0
21/01/11;91,854828;1;91,854828;1;0;99,601429;1;99,601429;1;0
22/01/11;0;0;0;0;0;0;0;0;0;0
23/01/11;0;0;0;0;0;0;0;0;0;0
24/01/11;86,109275;1;86,109275;1;0;90,347999;1;90,347999;1;0
25/01/11;-54,880439;0;-54,880439;0;0;86,24069;0;86,24069;0;0
26/01/11;-82,02057;0;-82,02057;0;0;93,198131;1;93,198131;1;0
27/01/11;67,388756;1;67,388756;1;0;79,075421;1;79,075421;1;0
28/01/11;64,02856;1;64,02856;1;0;70,473395;1;70,473395;1;0
29/01/11;0;0;0;0;0;0;0;0;0;0
30/01/11;0;0;0;0;0;0;0;0;0;0
31/01/11;-11,633919;0;-11,633919;0;0;-89,193382;0;-89,193382;0;0
01/02/11;65,995776;1;65,995776;1;0;73,62924;1;73,62924;1;0
02/02/11;72,513843;1;72,513843;1;0;83,571826;1;83,571826;1;0
03/02/11;15,525941;0;15,525941;0;0;0;0;0;0;0
04/02/11;-170,807453;0;-170,807453;0;0;-166,925466;0;-166,925466;0;0
05/02/11;0;0;0;0;0;0;0;0;0;0
06/02/11;0;0;0;0;0;0;0;0;0;0
07/02/11;65,314399;1;65,314399;1;0;79,737342;1;79,737342;1;0
08/02/11;56,653693;1;56,653693;1;0;72,076148;1;72,076148;1;0
09/02/11;53,060089;1;53,060089;1;0;65,101766;1;65,101766;1;0
10/02/11;-54,644809;0;-54,644809;0;0;-210,772834;0;-210,772834;0;0
11/02/11;-47,355959;0;-47,355959;0;0;-7,89266;0;-7,89266;0;0
12/02/11;0;0;0;0;0;0;0;0;0;0
13/02/11;0;0;0;0;0;0;0;0;0;0
14/02/11;-63,307834;0;-63,307834;0;0;-39,567396;0;-39,567396;0;0
15/02/11;-143,10322;0;-143,10322;0;0;-147,078309;0;-147,078309;0;0
16/02/11;61,852314;1;61,852314;1;0;71,847792;1;71,847792;1;0
17/02/11;64,512823;1;64,512823;1;0;75,988503;1;75,988503;1;0
18/02/11;11,798637;0;11,798637;0;0;78,316217;1;78,316217;1;0
19/02/11;0;0;0;0;0;0;0;0;0;0
20/02/11;0;0;0;0;0;0;0;0;0;0
21/02/11;-102,080879;0;-102,080879;0;0;-19,630938;0;-19,630938;0;0
22/02/11;63,305994;1;63,305994;1;0;-148,138262;0;-148,138262;0;0
23/02/11;-64,274237;0;-64,274237;0;0;-40,171398;0;-40,171398;0;0
24/02/11;56,047555;1;56,047555;1;0;69,205081;1;69,205081;1;0
25/02/11;-3,99361;0;-3,99361;0;0;-19,968051;0;-19,968051;0;0
26/02/11;0;0;0;0;0;0;0;0;0;0
27/02/11;0;0;0;0;0;0;0;0;0;0
28/02/11;60,262837;1;60,262837;1;0;-15,944725;0;-15,944725;0;0
29/2/2011;0;0;0;0;0;0;0;0;0;0
30/2/2011;0;0;0;0;0;0;0;0;0;0
31/2/2011;0;0;0;0;0;0;0;0;0;0
01/03/11;53,467224;1;53,467224;1;0;58,639909;1;58,639909;1;0
02/03/11;47,091501;1;47,091501;1;0;58,080196;1;58,080196;1;0
03/03/11;48,721715;1;48,721715;1;0;57,241238;1;57,241238;1;0
04/03/11;52,342314;1;52,342314;1;0;61,712139;1;61,712139;1;0
05/03/11;0;0;0;0;0;0;0;0;0;0
06/03/11;0;0;0;0;0;0;0;0;0;0
07/03/11;44,998789;1;44,998789;1;0;54,7535;1;54,7535;1;0
08/03/11;24,317752;0;24,317752;0;0;-44,582545;0;-44,582545;0;0
09/03/11;53,860946;1;53,860946;1;0;56,69704;1;56,69704;1;0
10/03/11;-12,238238;0;-12,238238;0;0;-40,794126;0;-40,794126;0;0
11/03/11;48,06019;1;48,06019;1;0;50,547183;1;50,547183;1;0
12/03/11;0;0;0;0;0;0;0;0;0;0
13/03/11;0;0;0;0;0;0;0;0;0;0
14/03/11;-8,126778;0;-8,126778;0;0;62,819107;1;62,819107;1;0
15/03/11;46,712063;1;46,712063;1;0;-90,028645;0;-90,028645;0;0
16/03/11;-179,665169;0;-179,665169;0;0;-289,914251;0;-289,914251;0;0
17/03/11;57,550106;1;57,550106;1;0;74,333448;1;74,333448;1;0
18/03/11;65,170108;1;65,170108;1;0;87,207336;1;87,207336;1;0
19/03/11;0;0;0;0;0;0;0;0;0;0
20/03/11;0;0;0;0;0;0;0;0;0;0
21/03/11;69,6641;1;69,6641;1;0;94,10802;0;94,10802;0;0
22/03/11;73,824477;1;73,824477;1;0;-4,053506;0;-4,053506;0;0
23/03/11;76,248099;1;76,248099;1;0;48,694711;0;48,694711;0;0
24/03/11;70,024598;1;70,024598;1;0;92,431346;0;92,431346;0;0
25/03/11;70,863766;1;70,863766;1;0;35,885167;0;35,885167;0;0
26/03/11;0;0;0;0;0;0;0;0;0;0
27/03/11;0;0;0;0;0;0;0;0;0;0
28/03/11;72,010779;1;72,010779;1;0;74,965195;1;74,965195;1;0
29/03/11;77,163916;1;77,163916;1;0;83,415178;1;83,415178;1;0
30/03/11;75,099499;1;75,099499;1;0;90,52818;1;90,52818;1;0
31/03/11;79,382868;1;79,382868;1;0;93,27176;1;93,27176;1;0
01/04/11;72,93486;1;72,93486;1;0;86,639738;1;86,639738;1;0
02/04/11;0;0;0;0;0;0;0;0;0;0
03/04/11;0;0;0;0;0;0;0;0;0;0
04/04/11;-116,959064;0;-116,959064;0;0;-66,276803;0;-66,276803;0;0
05/04/11;65,727937;1;65,727937;1;0;79,435017;1;79,435017;1;0
06/04/11;59,94153;1;59,94153;1;0;64,050166;1;64,050166;1;0
07/04/11;63,777052;1;63,777052;1;0;65,692415;1;65,692415;1;0
08/04/11;26,885162;0;26,885162;0;0;23,044425;0;23,044425;0;0
09/04/11;0;0;0;0;0;0;0;0;0;0
10/04/11;0;0;0;0;0;0;0;0;0;0
11/04/11;-76,569678;0;-76,569678;0;0;-172,281776;0;-172,281776;0;0
12/04/11;53,747655;1;53,747655;1;0;60,637294;1;60,637294;1;0
13/04/11;59,731704;1;59,731704;1;0;67,991126;1;67,991126;1;0
14/04/11;51,475447;1;51,475447;1;0;22,704339;0;22,704339;0;0
15/04/11;54,696837;1;54,696837;1;0;70,318032;1;70,318032;1;0
16/04/11;0;0;0;0;0;0;0;0;0;0
17/04/11;0;0;0;0;0;0;0;0;0;0
18/04/11;-223,231177;0;-223,231177;0;0;-68,104427;0;-68,104427;0;0
19/04/11;61,774726;1;61,774726;1;0;80,520116;1;80,520116;1;0
20/04/11;59,235511;1;59,235511;1;0;73,329994;1;73,329994;1;0
21/04/11;-3,741581;0;-3,741581;0;0;-18,707907;0;-18,707907;0;0
22/04/11;-11,230347;0;-11,230347;0;0;3,743449;0;3,743449;0;0
23/04/11;0;0;0;0;0;0;0;0;0;0
24/04/11;0;0;0;0;0;0;0;0;0;0
25/04/11;50,105253;1;50,105253;1;0;48,667704;1;48,667704;1;0
26/04/11;49,232055;1;49,232055;1;0;45,848002;1;45,848002;1;0
27/04/11;-189,732143;0;-189,732143;0;0;46,181127;1;46,181127;1;0
28/04/11;48,482224;1;48,482224;1;0;47,680181;1;47,680181;1;0
29/04/11;57,259873;1;57,259873;1;0;57,164045;1;57,164045;1;0
30/04/11;0;0;0;0;0;0;0;0;0;0
31/4/2011;0;0;0;0;0;0;0;0;0;0
01/05/11;0;0;0;0;0;0;0;0;0;0
02/05/11;68,06129;1;68,06129;1;0;72,47459;1;72,47459;1;0
03/05/11;68,172933;1;68,172933;1;0;71,388967;1;71,388967;1;0
04/05/11;70,361761;1;70,361761;1;0;79,740358;1;79,740358;1;0
05/05/11;-208,254449;0;-208,254449;0;0;-371,071564;0;-371,071564;0;0
06/05/11;80,943822;1;80,943822;1;0;95,840987;1;95,840987;1;0
07/05/11;0;0;0;0;0;0;0;0;0;0
08/05/11;0;0;0;0;0;0;0;0;0;0
09/05/11;-7,574801;0;-7,574801;0;0;105,492924;1;105,492924;1;0
10/05/11;90,820901;1;90,820901;1;0;107,73273;1;107,73273;1;0
11/05/11;86,094539;1;86,094539;1;0;-252,830189;0;-252,830189;0;0
12/05/11;85,109583;1;85,109583;1;0;105,214904;1;105,214904;1;0
13/05/11;-354,761605;0;-354,761605;0;0;-290,602592;0;-290,602592;0;0
14/05/11;0;0;0;0;0;0;0;0;0;0
15/05/11;0;0;0;0;0;0;0;0;0;0
16/05/11;-15,286624;0;-15,286624;0;0;-129,936306;0;-129,936306;0;0
17/05/11;-122,903597;0;-122,903597;0;0;99,859173;0;99,859173;0;0
18/05/11;53,313024;0;53,313024;0;0;19,040366;0;19,040366;0;0
19/05/11;-143,993937;0;-143,993937;0;0;-56,839712;0;-56,839712;0;0
20/05/11;85,272942;1;85,272942;1;0;92,758092;1;92,758092;1;0
21/05/11;0;0;0;0;0;0;0;0;0;0
22/05/11;0;0;0;0;0;0;0;0;0;0
23/05/11;78,1463;1;78,1463;1;0;88,743701;1;88,743701;1;0
24/05/11;65,793459;1;65,793459;1;0;74,414609;1;74,414609;1;0
25/05/11;63,277419;1;63,277419;1;0;65,422237;1;65,422237;1;0
26/05/11;29,684601;0;29,684601;0;0;-96,474954;0;-96,474954;0;0
27/05/11;61,043503;1;61,043503;1;0;-36,71072;0;-36,71072;0;0
28/05/11;0;0;0;0;0;0;0;0;0;0
29/05/11;0;0;0;0;0;0;0;0;0;0
30/05/11;-11,010521;0;-11,010521;0;0;-51,382432;0;-51,382432;0;0
31/05/11;-80,009698;0;-80,009698;0;0;-14,547218;0;-14,547218;0;0
01/06/11;-61,885693;0;-61,885693;0;0;-294,867128;0;-294,867128;0;0
02/06/11;42,425713;1;42,425713;1;0;52,148284;1;52,148284;1;0
03/06/11;44,094271;1;44,094271;1;0;52,229281;1;52,229281;1;0
04/06/11;0;0;0;0;0;0;0;0;0;0
05/06/11;0;0;0;0;0;0;0;0;0;0
06/06/11;45,927498;1;45,927498;1;0;-135,89618;0;-135,89618;0;0
07/06/11;48,430955;1;48,430955;1;0;64,907948;1;64,907948;1;0
08/06/11;-47,718096;0;-47,718096;0;0;-84,424324;0;-84,424324;0;0
09/06/11;47,445466;1;47,445466;1;0;58,659505;1;58,659505;1;0
10/06/11;49,9911;1;49,9911;1;0;61,710308;1;61,710308;1;0
11/06/11;0;0;0;0;0;0;0;0;0;0
12/06/11;0;0;0;0;0;0;0;0;0;0
13/06/11;51,866627;1;51,866627;1;0;62,95598;1;62,95598;1;0
14/06/11;53,15598;1;53,15598;1;0;61,948559;1;61,948559;1;0
15/06/11;-202,578269;0;-202,578269;0;0;-357,274401;0;-357,274401;0;0
16/06/11;3,735525;0;3,735525;0;0;11,206575;0;11,206575;0;0
17/06/11;67,897328;1;67,897328;1;0;76,024407;1;76,024407;1;0
18/06/11;0;0;0;0;0;0;0;0;0;0
19/06/11;0;0;0;0;0;0;0;0;0;0
20/06/11;74,902451;1;74,902451;1;0;82,65047;1;82,65047;1;0
21/06/11;-22,148394;0;-22,148394;0;0;-44,296788;0;-44,296788;0;0
22/06/11;82,216237;1;82,216237;1;0;86,33223;1;86,33223;1;0
23/06/11;-231,334149;0;-231,334149;0;0;-99,143207;0;-99,143207;0;0
24/06/11;85,654991;1;85,654991;1;0;86,56656;1;86,56656;1;0
25/06/11;0;0;0;0;0;0;0;0;0;0
26/06/11;0;0;0;0;0;0;0;0;0;0
27/06/11;82,850689;1;82,850689;1;0;87,061465;1;87,061465;1;0
28/06/11;70,405383;1;70,405383;1;0;78,591384;1;78,591384;1;0
29/06/11;79,346491;1;79,346491;1;0;95,740842;1;95,740842;1;0
30/06/11;145,81482;1;145,81482;1;0;-43,404871;0;-43,404871;0;0
31/6/2011;0;0;0;0;0;0;0;0;0;0
01/07/11;7,25865;0;7,25865;0;0;36,293249;0;36,293249;0;0
02/07/11;0;0;0;0;0;0;0;0;0;0
03/07/11;0;0;0;0;0;0;0;0;0;0
04/07/11;-39,763827;0;-39,763827;0;0;-28,919147;0;-28,919147;0;0
05/07/11;54,14131;1;54,14131;1;0;60,456753;1;60,456753;1;0
06/07/11;0;0;0;0;0;-76,096147;0;-76,096147;0;0
07/07/11;41,0766;1;41,0766;1;0;48,709639;1;48,709639;1;0
08/07/11;42,448192;1;42,448192;1;0;52,547572;1;52,547572;1;0
09/07/11;0;0;0;0;0;0;0;0;0;0
10/07/11;0;0;0;0;0;0;0;0;0;0
11/07/11;43,330305;1;43,330305;1;0;-215,930902;0;-215,930902;0;0
12/07/11;52,328895;1;52,328895;1;0;69,349687;1;69,349687;1;0
13/07/11;61,656163;1;61,656163;1;0;76,583591;1;76,583591;1;0
14/07/11;17,768301;0;17,768301;0;0;167,80259;1;167,80259;1;0
15/07/11;73,442345;1;73,442345;1;0;91,803346;1;91,803346;1;0
16/07/11;0;0;0;0;0;0;0;0;0;0
17/07/11;0;0;0;0;0;0;0;0;0;0
18/07/11;76,040563;1;76,040563;1;0;100,112676;1;100,112676;1;0
19/07/11;67,774361;1;67,774361;1;0;87,799131;1;87,799131;1;0
20/07/11;70,068877;1;70,068877;1;0;63,209645;0;63,209645;0;0
21/07/11;55,051418;1;55,051418;1;0;68,958608;1;68,958608;1;0
22/07/11;59,394741;1;59,394741;1;0;74,210807;1;74,210807;1;0
23/07/11;0;0;0;0;0;0;0;0;0;0
24/07/11;0;0;0;0;0;0;0;0;0;0
25/07/11;53,894971;1;53,894971;1;0;58,082443;1;58,082443;1;0
26/07/11;52,08715;1;52,08715;1;0;57,075474;1;57,075474;1;0
27/07/11;-212,474297;0;-212,474297;0;0;-219,328307;0;-219,328307;0;0
28/07/11;57,811937;1;57,811937;1;0;60,465753;1;60,465753;1;0
29/07/11;53,063651;1;53,063651;1;0;57,718263;1;57,718263;1;0
30/07/11;0;0;0;0;0;0;0;0;0;0
31/07/11;0;0;0;0;0;0;0;0;0;0
01/08/11;-251,757768;0;-251,757768;0;0;-176,910864;0;-176,910864;0;0
02/08/11;-85,763293;0;-85,763293;0;0;-260,720412;0;-260,720412;0;0
03/08/11;73,377816;1;73,377816;1;0;94,035989;1;94,035989;1;0
04/08/11;-295,566502;0;-295,566502;0;0;-584,095707;0;-584,095707;0;0
05/08/11;88,770402;1;88,770402;1;0;117,450356;1;117,450356;1;0
06/08/11;0;0;0;0;0;0;0;0;0;0
07/08/11;0;0;0;0;0;0;0;0;0;0
08/08/11;93,508817;1;93,508817;1;0;126,955772;1;126,955772;1;0
09/08/11;-102,078017;0;-102,078017;0;0;124,544844;1;124,544844;1;0
10/08/11;174,131586;1;174,131586;1;0;-988,260661;0;-660;0;1
11/08/11;25,531915;0;25,531915;0;0;180,670247;1;180,670247;1;0
12/08/11;121,000954;1;121,000954;1;0;191,193881;1;191,193881;1;0
13/08/11;0;0;0;0;0;0;0;0;0;0
14/08/11;0;0;0;0;0;0;0;0;0;0
15/08/11;220,494832;1;220,494832;1;0;-179,168657;0;-179,168657;0;0
16/08/11;143,376151;1;143,376151;1;0;199,294046;1;199,294046;1;0
17/08/11;146,703996;1;146,703996;1;0;194,621992;1;194,621992;1;0
18/08/11;-209,260373;0;-209,260373;0;0;-368,009621;0;-368,009621;0;0
19/08/11;138,735115;1;138,735115;1;0;160,883564;1;160,883564;1;0
20/08/11;0;0;0;0;0;0;0;0;0;0
21/08/11;0;0;0;0;0;0;0;0;0;0
22/08/11;133,417864;1;133,417864;1;0;149,022932;1;149,022932;1;0
23/08/11;127,039253;1;127,039253;1;0;138,954368;1;138,954368;1;0
24/08/11;107,635878;1;107,635878;1;0;-54,269175;0;-54,269175;0;0
25/08/11;90,283054;1;90,283054;1;0;102,207672;1;102,207672;1;0
26/08/11;71,548934;1;71,548934;1;0;82,378654;1;82,378654;1;0
27/08/11;0;0;0;0;0;0;0;0;0;0
28/08/11;0;0;0;0;0;0;0;0;0;0
29/08/11;-7,101432;0;-7,101432;0;0;-3,550716;0;-3,550716;0;0
30/08/11;49,804094;1;49,804094;1;0;60,268612;1;60,268612;1;0
31/08/11;53,434445;1;53,434445;1;0;64,332694;1;64,332694;1;0
01/09/11;49,861001;1;49,861001;1;0;17,630465;0;17,630465;0;0
02/09/11;44,083084;1;44,083084;1;0;58,191803;1;58,191803;1;0
03/09/11;0;0;0;0;0;0;0;0;0;0
04/09/11;0;0;0;0;0;0;0;0;0;0
05/09/11;43,072829;1;43,072829;1;0;-292,822283;0;-292,822283;0;0
06/09/11;57,701241;1;57,701241;1;0;77,737813;1;77,737813;1;0
07/09/11;67,891329;1;67,891329;1;0;90,687882;1;90,687882;1;0
08/09/11;65,274697;1;65,274697;1;0;87,335116;1;87,335116;1;0
09/09/11;-492,392476;0;-492,392476;0;0;-495,986582;0;-495,986582;0;0
10/09/11;0;0;0;0;0;0;0;0;0;0
11/09/11;0;0;0;0;0;0;0;0;0;0
12/09/11;88,002992;1;88,002992;1;0;108,915448;1;108,915448;1;0
13/09/11;-18,210514;0;-18,210514;0;0;109,147274;1;109,147274;1;0
14/09/11;93,020236;1;93,020236;1;0;104,877275;1;104,877275;1;0
15/09/11;107,537637;1;107,537637;1;0;113,636687;1;113,636687;1;0
16/09/11;123,55147;1;123,55147;1;0;127,530335;1;127,530335;1;0
17/09/11;0;0;0;0;0;0;0;0;0;0
18/09/11;0;0;0;0;0;0;0;0;0;0
19/09/11;-29,161604;0;-29,161604;0;0;125,430424;1;125,430424;1;0
20/09/11;119,353717;1;119,353717;1;0;118,291029;1;118,291029;1;0
21/09/11;-306,23405;0;-306,23405;0;0;-834,852351;0;-660;0;1
22/09/11;-703,095626;0;-630;0;1;-609,098885;0;-660;0;1
23/09/11;-252,197172;0;-252,197172;0;0;-405,043943;0;-405,043943;0;0
24/09/11;0;0;0;0;0;0;0;0;0;0
25/09/11;0;0;0;0;0;0;0;0;0;0
26/09/11;135,956573;1;135,956573;1;0;157,629106;1;157,629106;1;0
27/09/11;-251,748252;0;-251,748252;0;0;-26,700572;0;-26,700572;0;0
28/09/11;164,275324;1;164,275324;1;0;185,757121;1;185,757121;1;0
29/09/11;154,853173;1;154,853173;1;0;189,175578;1;189,175578;1;0
30/09/11;137,183068;1;137,183068;1;0;-54,988217;0;-54,988217;0;0
31/9/2011;0;0;0;0;0;0;0;0;0;0
01/10/11;0;0;0;0;0;0;0;0;0;0
02/10/11;0;0;0;0;0;0;0;0;0;0
03/10/11;111,794159;1;111,794159;1;0;-244,575937;0;-244,575937;0;0
04/10/11;-166,204986;0;-166,204986;0;0;106,846063;0;106,846063;0;0
05/10/11;84,157356;1;84,157356;1;0;134,792004;1;134,792004;1;0
06/10/11;78,482838;1;78,482838;1;0;118,31615;1;118,31615;1;0
07/10/11;79,730458;1;79,730458;1;0;110,09994;1;110,09994;1;0
08/10/11;0;0;0;0;0;0;0;0;0;0
09/10/11;0;0;0;0;0;0;0;0;0;0
10/10/11;84,587573;1;84,587573;1;0;124,73639;1;124,73639;1;0
11/10/11;98,578086;1;98,578086;1;0;61,47541;0;61,47541;0;0
12/10/11;90,700735;1;90,700735;1;0;126,10593;1;126,10593;1;0
13/10/11;107,408178;1;107,408178;1;0;68,035782;0;68,035782;0;0
14/10/11;98,314251;1;98,314251;1;0;128,051793;1;128,051793;1;0
15/10/11;0;0;0;0;0;0;0;0;0;0
16/10/11;0;0;0;0;0;0;0;0;0;0
17/10/11;105,130211;1;105,130211;1;0;131,845673;1;131,845673;1;0
18/10/11;112,371492;1;112,371492;1;0;138,758524;1;138,758524;1;0
19/10/11;115,281937;1;115,281937;1;0;-214,527663;0;-214,527663;0;0
20/10/11;94,999765;1;94,999765;1;0;149,754767;1;149,754767;1;0
21/10/11;104,670474;1;104,670474;1;0;160,452392;1;160,452392;1;0
22/10/11;0;0;0;0;0;0;0;0;0;0
23/10/11;0;0;0;0;0;0;0;0;0;0
24/10/11;40,917545;0;40,917545;0;0;3,719777;0;3,719777;0;0
25/10/11;-268,756999;0;-268,756999;0;0;-306,08436;0;-306,08436;0;0
26/10/11;-203,109328;0;-203,109328;0;0;-75,225677;0;-75,225677;0;0
27/10/11;-412,23075;0;-412,23075;0;0;-475,365189;0;-475,365189;0;0
28/10/11;112,703496;1;112,703496;1;0;145,980252;1;145,980252;1;0
29/10/11;0;0;0;0;0;0;0;0;0;0
30/10/11;0;0;0;0;0;0;0;0;0;0
31/10/11;-125,337921;0;-125,337921;0;0;-265,421479;0;-265,421479;0;0
01/11/11;-340,356564;0;-340,356564;0;0;-265,552924;0;-265,552924;0;0
02/11/11;-286,504147;0;-286,504147;0;0;-162,10103;0;-162,10103;0;0
03/11/11;88,1127;1;88,1127;1;0;409,491007;0;409,491007;0;0
04/11/11;-101,976583;0;-101,976583;0;0;-15,107642;0;-15,107642;0;0
05/11/11;0;0;0;0;0;0;0;0;0;0
06/11/11;0;0;0;0;0;0;0;0;0;0
07/11/11;89,346842;1;89,346842;1;0;155,107188;0;155,107188;0;0
08/11/11;98,540096;1;98,540096;1;0;170,003778;0;170,003778;0;0
09/11/11;-343,655589;0;-343,655589;0;0;-479,607251;0;-479,607251;0;0
10/11/11;96,338438;1;96,338438;1;0;112,46122;0;112,46122;0;0
11/11/11;96,539482;1;96,539482;1;0;398,349878;0;398,349878;0;0
12/11/11;0;0;0;0;0;0;0;0;0;0
13/11/11;0;0;0;0;0;0;0;0;0;0
14/11/11;-244,554834;0;-244,554834;0;0;-244,554834;0;-244,554834;0;0
15/11/11;-155,179103;0;-155,179103;0;0;-100,866417;0;-100,866417;0;0
16/11/11;115,912236;1;115,912236;1;0;134,349219;1;134,349219;1;0
17/11/11;-164,447925;0;-164,447925;0;0;-324,980423;0;-324,980423;0;0
18/11/11;99,634394;1;99,634394;1;0;129,366592;1;129,366592;1;0
19/11/11;0;0;0;0;0;0;0;0;0;0
20/11/11;0;0;0;0;0;0;0;0;0;0
21/11/11;-317,754535;0;-317,754535;0;0;-293,922945;0;-293,922945;0;0
22/11/11;-164,02187;0;-164,02187;0;0;-104,013869;0;-104,013869;0;0
23/11/11;-173,247381;0;-173,247381;0;0;-201,450443;0;-201,450443;0;0
24/11/11;-52,489906;0;-52,489906;0;0;-64,602961;0;-64,602961;0;0
25/11/11;-16,18123;0;-16,18123;0;0;-109,223301;0;-109,223301;0;0
26/11/11;0;0;0;0;0;0;0;0;0;0
27/11/11;0;0;0;0;0;0;0;0;0;0
28/11/11;-123,68666;0;-123,68666;0;0;-111,716984;0;-111,716984;0;0
29/11/11;91,729089;1;91,729089;1;0;85,546601;1;85,546601;1;0
30/11/11;97,786748;1;97,786748;1;0;92,42701;1;92,42701;1;0
31/11/2011;0;0;0;0;0;0;0;0;0;0
01/12/11;119,168271;1;119,168271;1;0;114,796197;1;114,796197;1;0
02/12/11;-168,927566;0;-168,927566;0;0;-145,891989;0;-145,891989;0;0
03/12/11;0;0;0;0;0;0;0;0;0;0
04/12/11;0;0;0;0;0;0;0;0;0;0
05/12/11;101,159083;1;101,159083;1;0;98,583757;1;98,583757;1;0
06/12/11;92,772322;1;92,772322;1;0;95,279871;1;95,279871;1;0
07/12/11;-152,323217;0;-152,323217;0;0;-108,966734;0;-108,966734;0;0
08/12/11;76,044251;1;76,044251;1;0;82,542352;1;82,542352;1;0
09/12/11;82,075617;1;82,075617;1;0;94,2826;1;94,2826;1;0
10/12/11;0;0;0;0;0;0;0;0;0;0
11/12/11;0;0;0;0;0;0;0;0;0;0
12/12/11;-296,041084;0;-296,041084;0;0;-224,66359;0;-224,66359;0;0
13/12/11;-41,973404;0;-41,973404;0;0;-363,246466;0;-363,246466;0;0
14/12/11;-190,670392;0;-190,670392;0;0;-193,053772;0;-193,053772;0;0
15/12/11;110,083757;1;110,083757;1;0;132,964475;1;132,964475;1;0
16/12/11;111,982109;1;111,982109;1;0;130,023406;1;130,023406;1;0
17/12/11;0;0;0;0;0;0;0;0;0;0
