tpa = 404;tpv=470;;;;;;;;;
;;;;;;;;;;
dP = -23;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
date;gain (18h);isTp;gain sl(40);isTp;isSl;gain heure (18h);isTp;gain heure SL (18h)(40);isTp;isSl
11/01/11;36,092397;0;36,092397;0;0;36,092397;0;36,092397;0;0
12/01/11;-3,60924;0;-3,60924;0;0;-3,60924;0;-3,60924;0;0
13/01/11;-284,172662;0;-120;0;1;-284,172662;0;-120;0;1
14/01/11;170,221249;1;-120;0;1;170,221249;1;-120;0;1
15/01/11;0;0;0;0;0;0;0;0;0;0
16/01/11;0;0;0;0;0;0;0;0;0;0
17/01/11;-78,75895;0;-78,75895;0;0;-78,75895;0;-78,75895;0;0
18/01/11;-32,277346;0;-120;0;1;-32,277346;0;-120;0;1
19/01/11;-85,571666;0;-120;0;1;-85,571666;0;-120;0;1
20/01/11;-153,152084;0;-120;0;1;-153,152084;0;-120;0;1
21/01/11;-3,535235;0;-120;0;1;-3,535235;0;-120;0;1
22/01/11;0;0;0;0;0;0;0;0;0;0
23/01/11;0;0;0;0;0;0;0;0;0;0
24/01/11;-81,042988;0;-120;0;1;-81,042988;0;-120;0;1
25/01/11;-213,710148;0;-120;0;1;-213,710148;0;-120;0;1
26/01/11;159,33495;0;159,33495;0;0;159,33495;0;159,33495;0;0
27/01/11;45,40163;0;45,40163;0;0;45,40163;0;45,40163;0;0
28/01/11;159,814708;0;159,814708;0;0;159,814708;0;159,814708;0;0
29/01/11;0;0;0;0;0;0;0;0;0;0
30/01/11;0;0;0;0;0;0;0;0;0;0
31/01/11;-97,91351;0;-120;0;1;-97,91351;0;-120;0;1
01/02/11;7,011803;0;7,011803;0;0;7,011803;0;7,011803;0;0
02/02/11;108,746492;0;108,746492;0;0;108,746492;0;108,746492;0;0
03/02/11;-211,540722;0;-120;0;1;-211,540722;0;-120;0;1
04/02/11;28,462998;0;28,462998;0;0;28,462998;0;28,462998;0;0
05/02/11;0;0;0;0;0;0;0;0;0;0
06/02/11;0;0;0;0;0;0;0;0;0;0
07/02/11;14,268728;0;14,268728;0;0;14,268728;0;14,268728;0;0
08/02/11;-241,849437;0;-120;0;1;-241,849437;0;-120;0;1
09/02/11;-70,713023;0;-120;0;1;-70,713023;0;-120;0;1
10/02/11;205,871965;1;205,871965;1;0;205,871965;1;205,871965;1;0
11/02/11;28,415818;0;28,415818;0;0;28,415818;0;28,415818;0;0
12/02/11;0;0;0;0;0;0;0;0;0;0
13/02/11;0;0;0;0;0;0;0;0;0;0
14/02/11;-71,182821;0;-71,182821;0;0;-71,182821;0;-71,182821;0;0
15/02/11;174,729585;0;-120;0;1;174,729585;0;-120;0;1
16/02/11;-232,919255;0;-120;0;1;-232,919255;0;-120;0;1
17/02/11;17,812611;0;17,812611;0;0;17,812611;0;17,812611;0;0
18/02/11;100,131124;0;100,131124;0;0;100,131124;0;100,131124;0;0
19/02/11;0;0;0;0;0;0;0;0;0;0
20/02/11;0;0;0;0;0;0;0;0;0;0
21/02/11;3,560408;0;3,560408;0;0;3,560408;0;3,560408;0;0
22/02/11;163,306622;1;163,306622;1;0;163,306622;1;163,306622;1;0
23/02/11;-38,961039;0;-38,961039;0;0;-38,961039;0;-38,961039;0;0
24/02/11;-258,01131;0;-120;0;1;-258,01131;0;-120;0;1
25/02/11;24,524115;0;24,524115;0;0;24,524115;0;24,524115;0;0
26/02/11;0;0;0;0;0;0;0;0;0;0
27/02/11;0;0;0;0;0;0;0;0;0;0
28/02/11;197,596533;1;197,596533;1;0;197,596533;1;197,596533;1;0
29/2/2011;0;0;0;0;0;0;0;0;0;0
30/2/2011;0;0;0;0;0;0;0;0;0;0
31/2/2011;0;0;0;0;0;0;0;0;0;0
01/03/11;-31,847134;0;-31,847134;0;0;-31,847134;0;-31,847134;0;0
02/03/11;-67,201132;0;-67,201132;0;0;-67,201132;0;-67,201132;0;0
03/03/11;-264,768181;0;-120;0;1;-264,768181;0;-120;0;1
04/03/11;-112,0056;0;-112,0056;0;0;-112,0056;0;-112,0056;0;0
05/03/11;0;0;0;0;0;0;0;0;0;0
06/03/11;0;0;0;0;0;0;0;0;0;0
07/03/11;-108,227627;0;-120;0;1;-108,227627;0;-120;0;1
08/03/11;52,204176;0;52,204176;0;0;52,204176;0;52,204176;0;0
09/03/11;38,398883;0;38,398883;0;0;38,398883;0;38,398883;0;0
10/03/11;130,172631;1;130,172631;1;0;130,172631;1;130,172631;1;0
11/03/11;-107,938719;0;-107,938719;0;0;-107,938719;0;-107,938719;0;0
12/03/11;0;0;0;0;0;0;0;0;0;0
13/03/11;0;0;0;0;0;0;0;0;0;0
14/03/11;149,834522;1;149,834522;1;0;149,834522;1;149,834522;1;0
