tpa = 404, tpv=470;;;;;;;;;;
dP = -23, sl=40;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
date;gain (18h);isTp;gain sl;isTp;isSl;gain heure (16h);isTp;gain heure SL (17h);isTp;isSl
09/02/14;0;0;0;0;0;0;0;0;0;0
10/02/14;21,648927;0;21,648927;0;0;-3,247339;0;0;0;0
11/02/14;122,335584;1;122,335584;1;0;138,121211;1;0;0;0
12/02/14;134,010618;1;134,010618;1;1;148,166574;1;0;0;0
13/02/14;37,307974;0;-60;0;1;54,498903;0;0;0;0
14/02/14;138,159202;1;138,159202;1;0;129,156228;0;0;0;0
15/02/14;0;0;0;0;0;0;0;0;0;0
16/02/14;0;0;0;0;0;0;0;0;0;0
17/02/14;125,554271;1;125,554271;1;0;103,557177;0;0;0;0
18/02/14;-130,558806;0;-60;0;1;-102,764775;0;0;0;0
19/02/14;0;0;-60;0;1;-49,569908;0;0;0;0
20/02/14;-28,105951;0;-60;0;1;28,470963;0;0;0;0
21/02/14;-89,34215;0;-60;0;1;-14,586473;0;0;0;0
22/02/14;0;0;0;0;0;0;0;0;0;0
23/02/14;0;0;0;0;0;0;0;0;0;0
24/02/14;14,163449;0;-60;0;1;6,536976;0;0;0;0
25/02/14;41,47214;0;41,47214;0;0;60,389256;0;0;0;0
26/02/14;113,093254;1;113,093254;1;0;105,758109;1;0;0;0
27/02/14;-25,203945;0;-25,203945;0;0;18,629003;0;0;0;0
28/02/14;-167,622301;0;-60;0;1;-224,71636;0;0;0;0
29/2/2014;0;0;0;0;0;0;0;0;0;0
30/2/2014;0;0;0;0;0;0;0;0;0;0
31/2/2014;0;0;0;0;0;0;0;0;0;0
01/03/14;0;0;0;0;0;0;0;0;0;0
02/03/14;0;0;0;0;0;0;0;0;0;0
03/03/14;9,106031;0;9,106031;0;0;1,456965;0;0;0;0
04/03/14;-1,456452;0;-1,456452;0;0;-14,928634;0;0;0;0
05/03/14;99,470695;1;99,470695;1;0;98,177082;1;0;0;0
06/03/14;-189,882662;0;-60;0;1;-232,97142;0;0;0;0
07/03/14;2,170767;0;2,170767;0;0;15,195369;0;0;0;0
08/03/14;0;0;0;0;0;0;0;0;0;0
09/03/14;0;0;0;0;0;0;0;0;0;0
10/03/14;-76,829664;0;-60;0;1;-61,31945;0;0;0;0
11/03/14;-36,037768;0;-60;0;1;-45,047209;0;0;0;0
12/03/14;-130,364324;0;-60;0;1;-111,998079;0;0;0;0
13/03/14;94,206706;0;94,206706;0;0;88,833699;0;0;0;0
14/03/14;-86,643897;0;-60;0;1;-114,326802;0;0;0;0
15/03/14;0;0;0;0;0;0;0;0;0;0
16/03/14;0;0;0;0;0;0;0;0;0;0
17/03/14;83,41623;0;83,41623;0;0;76,584729;0;0;0;0
18/03/14;-43,671249;0;-60;0;1;-34,722222;0;0;0;0
19/03/14;89,064288;0;89,064288;0;0;66,887638;0;0;0;0
20/03/14;58,111033;0;58,111033;0;0;120,036835;1;0;0;0
21/03/14;-48,495444;0;-60;0;1;-57,476082;0;0;0;0
22/03/14;0;0;0;0;0;0;0;0;0;0
23/03/14;0;0;0;0;0;0;0;0;0;0
24/03/14;29,043015;0;29,043015;0;0;30,835793;0;0;0;0
25/03/14;95,263367;1;95,263367;1;0;91,948703;1;0;0;0
26/03/14;102,732231;1;102,732231;1;0;86,936737;0;0;0;0
27/03/14;-129,629407;0;-60;0;1;-135,767847;0;0;0;0
28/03/14;12,702637;0;12,702637;0;0;13,06557;0;0;0;0
29/03/14;0;0;0;0;0;0;0;0;0;0
30/03/14;0;0;0;0;0;0;0;0;0;0
31/03/14;9,802854;0;-60;0;1;-100,933086;0;0;0;0
01/04/14;-121,641249;0;-60;0;1;-97,312999;0;0;0;0
02/04/14;104,440215;0;104,440215;0;0;78,420507;0;0;0;0
03/04/14;18,138067;0;-60;0;1;0,725523;0;0;0;0
04/04/14;-9,079463;0;-9,079463;0;0;-7,263571;0;0;0;0
